,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DuelID,ChallengeID,EpisodeID,PlayerID,OpponentID,Won,ArrivedFirst,Target MARGIN,TeamPoints_Before,OppPoints_Before,PointNo,IsFinalPoint,IsTiebreakRelay,RelayLeg,NormMargin_Red,NormMargin_Blue,PressureWeight,PW_NormMargin_Red,PW_NormMargin_Blue,RedWon,BlueWon,PropType,TargetType,PuzzlePhase,GamePrice,PuzzleChoke_Red,PuzzleChoke_Blue,TeamMatchID,RedTeamWin,BlueTeamWin,OpponentPower,Momments weighted difficulty ,weightedOpponentDifficulty,OpponentDifficulty,WinContribution,PlayerPower,BlueOpponentPower,BlueOpponentDifficulty,BlueWinContribution,BlueMomentsWeightedDifficulty,Category,HasTarget,Puzzle,PuzzleType,AirDate,Week
172,11,11,1,22,1,0,1,6,2,9,0,0,0,0.33,-0.333333333,1,0.333333333,-0.333333333,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,11-Immunity-11,0,0,87.88216969,87.88216969,0,0,0,75.67768273,75.67768273,1.200936898,0,75.67768273,Race,1,0,0,27/01/2026,3
173,11,11,4,17,1,0,3,7,2,10,0,0,0,1.00,-1,1,1,-1,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,11-Immunity-11,0,0,93.33113978,93.33113978,0,0,0,73.49062744,73.49062744,1.166230294,0,73.49062744,Race,1,0,0,27/01/2026,3
174,11,11,8,24,1,0,2,8,2,11,0,0,0,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,11-Immunity-11,0,0,52.4495009,52.4495009,0,0,0,70.36702621,70.36702621,1.116661546,0,70.36702621,Race,1,0,0,27/01/2026,3
175,11,11,10,20,1,0,1,9,2,12,1,0,0,0.33,-0.333333333,1.5,0.5,-0.5,1,0,BALL_L,PLACE_IN_SLOT,NONE,Immunity,0,0,11-Immunity-11,1,0,100,150,0,0,0,83.71796198,83.71796198,1.328528913,0,125.576943,Race,1,0,0,27/01/2026,3
176,12,12,1,22,0,,,0,0,1,0,0,0,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,87.88216969,87.88216969,0,0,0,75.67768273,75.67768273,1.200936898,1.200936898,75.67768273,Balance,0,0,0,28/01/2026,3
177,12,12,12,13,0,,,0,1,2,0,0,0,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,91.885738,91.885738,0,0,0,53.27417227,53.27417227,0.845413296,0.845413296,53.27417227,Balance,0,0,0,28/01/2026,3
178,12,12,8,23,1,,,0,2,3,0,0,0,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,58.67076248,58.67076248,0,0,0,70.36702621,70.36702621,1.116661546,0,70.36702621,Balance,0,0,0,28/01/2026,3
179,12,12,10,17,1,,,1,2,4,0,0,0,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,93.33113978,93.33113978,0,0,0,83.71796198,83.71796198,1.328528913,0,83.71796198,Balance,0,0,0,28/01/2026,3
180,12,12,7,19,1,,,2,2,5,0,0,0,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,86.08537337,86.08537337,0,0,0,73.01891678,73.01891678,1.158744669,0,73.01891678,Balance,0,0,0,28/01/2026,3
181,12,12,9,15,0,,,3,2,6,0,0,0,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,63.41332435,63.41332435,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Balance,0,0,0,28/01/2026,3
182,12,12,1,24,1,,,3,3,7,0,0,0,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,52.4495009,52.4495009,0,0,0,75.67768273,75.67768273,1.200936898,0,75.67768273,Balance,0,0,0,28/01/2026,3
183,12,12,10,13,1,,,4,3,8,0,0,0,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,91.885738,91.885738,0,0,0,83.71796198,83.71796198,1.328528913,0,83.71796198,Balance,0,0,0,28/01/2026,3
184,12,12,8,21,1,,,5,3,9,0,0,0,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,49.93480316,49.93480316,0,0,0,70.36702621,70.36702621,1.116661546,0,70.36702621,Balance,0,0,0,28/01/2026,3
185,12,12,9,20,0,,,6,3,10,0,0,0,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,100,100,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Balance,0,0,0,28/01/2026,3
186,12,12,7,14,1,,,6,4,11,0,0,0,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,35.72742915,35.72742915,0,0,0,73.01891678,73.01891678,1.158744669,0,73.01891678,Balance,0,0,0,28/01/2026,3
187,12,12,4,14,1,,,7,4,12,0,0,0,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,35.72742915,35.72742915,0,0,0,73.49062744,73.49062744,1.166230294,0,73.49062744,Balance,0,0,0,28/01/2026,3
188,12,12,1,22,0,,,8,4,13,0,0,0,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,87.88216969,87.88216969,0,0,0,75.67768273,75.67768273,1.200936898,1.200936898,75.67768273,Balance,0,0,0,28/01/2026,3
189,12,12,9,13,0,,,8,5,14,0,0,0,0.00,0,1,0,0,0,1,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,91.885738,91.885738,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Balance,0,0,0,28/01/2026,3
190,12,12,8,24,1,,,8,6,15,0,0,0,0.00,0,1,0,0,1,0,NONE,NONE,NONE,Food,0,0,12-Food-12,0,0,52.4495009,52.4495009,0,0,0,70.36702621,70.36702621,1.116661546,0,70.36702621,Balance,0,0,0,28/01/2026,3
191,12,12,10,20,1,,,9,6,16,1,0,0,0.00,0,1.5,0,0,1,0,NONE,NONE,NONE,Food,0,0,12-Food-12,1,0,100,150,0,0,0,83.71796198,83.71796198,1.328528913,0,125.576943,Balance,0,0,0,28/01/2026,3
192,13,13,7,23,1,1,2,0,0,1,0,0,0,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,58.67076248,58.67076248,0,0,0,73.01891678,73.01891678,1.158744669,0,73.01891678,Race,1,0,0,01/02/2026,4
193,13,13,4,17,0,1,3,1,0,2,0,0,0,-1.00,1,1,-1,1,0,1,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,93.33113978,93.33113978,0,0,0,73.49062744,73.49062744,1.166230294,1.166230294,73.49062744,Race,1,0,0,01/02/2026,4
194,13,13,8,19,1,0,2,1,1,3,0,0,0,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,86.08537337,86.08537337,0,0,0,70.36702621,70.36702621,1.116661546,0,70.36702621,Race,1,0,0,01/02/2026,4
195,13,13,9,20,0,0,3,2,1,4,0,0,0,-1.00,1,1,-1,1,0,1,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,100,100,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Race,1,0,0,01/02/2026,4
196,13,13,2,24,1,1,1,2,2,5,0,0,0,0.33,-0.333333333,1,0.333333333,-0.333333333,1,0,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,52.4495009,52.4495009,0,0,0,91.77978253,91.77978253,1.456462769,0,91.77978253,Race,1,0,0,01/02/2026,4
197,13,13,12,13,0,0,2,3,2,6,0,0,0,-0.67,0.666666667,1,-0.666666667,0.666666667,0,1,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,91.885738,91.885738,0,0,0,53.27417227,53.27417227,0.845413296,0.845413296,53.27417227,Race,1,0,0,01/02/2026,4
198,13,13,6,22,0,0,3,3,3,7,0,0,0,-1.00,1,1,-1,1,0,1,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,87.88216969,87.88216969,0,0,0,28.74860068,28.74860068,0.456214489,0.456214489,28.74860068,Race,1,0,0,01/02/2026,4
199,13,13,10,15,1,1,2,3,4,8,0,0,0,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,63.41332435,63.41332435,0,0,0,83.71796198,83.71796198,1.328528913,0,83.71796198,Race,1,0,0,01/02/2026,4
200,13,13,1,21,1,1,3,4,4,9,0,0,0,1.00,-1,1,1,-1,1,0,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,49.93480316,49.93480316,0,0,0,75.67768273,75.67768273,1.200936898,0,75.67768273,Race,1,0,0,01/02/2026,4
201,13,13,4,20,0,1,2,5,4,10,0,0,0,-0.67,0.666666667,1,-0.666666667,0.666666667,0,1,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,100,100,0,0,0,73.49062744,73.49062744,1.166230294,1.166230294,73.49062744,Race,1,0,0,01/02/2026,4
202,13,13,10,17,0,0,1,5,5,11,0,0,0,-0.33,0.333333333,1,-0.333333333,0.333333333,0,1,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,93.33113978,93.33113978,0,0,0,83.71796198,83.71796198,1.328528913,1.328528913,83.71796198,Race,1,0,0,01/02/2026,4
203,13,13,8,22,1,0,1,5,6,12,0,0,0,0.33,-0.333333333,1,0.333333333,-0.333333333,1,0,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,87.88216969,87.88216969,0,0,0,70.36702621,70.36702621,1.116661546,0,70.36702621,Race,1,0,0,01/02/2026,4
204,13,13,12,15,1,1,2,6,6,13,0,0,0,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,63.41332435,63.41332435,0,0,0,53.27417227,53.27417227,0.845413296,0,53.27417227,Race,1,0,0,01/02/2026,4
205,13,13,9,13,0,0,3,7,6,14,0,0,0,-1.00,1,1,-1,1,0,1,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,91.885738,91.885738,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Race,1,0,0,01/02/2026,4
206,13,13,1,24,0,1,1,7,7,15,0,0,0,-0.33,0.333333333,1,-0.333333333,0.333333333,0,1,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,52.4495009,52.4495009,0,0,0,75.67768273,75.67768273,1.200936898,1.200936898,75.67768273,Race,1,0,0,01/02/2026,4
207,13,13,9,15,0,0,3,7,8,16,0,0,0,-1.00,1,1,-1,1,0,1,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,0,63.41332435,63.41332435,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Race,1,0,0,01/02/2026,4
208,13,13,7,22,0,0,2,7,9,17,1,0,0,-0.67,0.666666667,1.5,-1,1,0,1,Sand_bags,KNOCK_DOWN,NONE,Immunity,0,0,13-Immunity-13,0,1,87.88216969,131.8232545,0,0,0,73.01891678,73.01891678,1.158744669,1.738117004,109.5283752,Race,1,0,0,01/02/2026,4
209,14,14,8,19,0,1,2,0,0,1,0,0,0,-0.50,0.5,1,-0.5,0.5,0,1,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,86.08537337,86.08537337,0,0,0,70.36702621,70.36702621,1.116661546,1.116661546,70.36702621,Race,1,1,SLIDE,02/02/2026,4
210,14,14,12,17,0,0,1,0,1,2,0,0,0,-0.25,0.25,1,-0.25,0.25,0,1,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,93.33113978,93.33113978,0,0,0,53.27417227,53.27417227,0.845413296,0.845413296,53.27417227,Race,1,1,SLIDE,02/02/2026,4
211,14,14,7,14,1,1,3,0,2,3,0,0,0,0.75,-0.75,1,0.75,-0.75,1,0,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,35.72742915,35.72742915,0,0,0,73.01891678,73.01891678,1.158744669,0,73.01891678,Race,1,1,SLIDE,02/02/2026,4
212,14,14,10,20,0,0,4,1,2,4,0,0,0,-1.00,1,1,-1,1,0,1,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,100,100,0,0,0,83.71796198,83.71796198,1.328528913,1.328528913,83.71796198,Race,1,1,SLIDE,02/02/2026,4
213,14,14,2,23,1,1,2,1,3,5,0,0,0,0.50,-0.5,1,0.5,-0.5,1,0,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,58.67076248,58.67076248,0,0,0,91.77978253,91.77978253,1.456462769,0,91.77978253,Race,1,1,SLIDE,02/02/2026,4
214,14,14,9,15,1,1,2,2,3,6,0,0,0,0.50,-0.5,1,0.5,-0.5,1,0,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,63.41332435,63.41332435,0,0,0,52.64946139,52.64946139,0.835499695,0,52.64946139,Race,1,1,SLIDE,02/02/2026,4
215,14,14,1,22,1,1,4,3,3,7,0,0,0,1.00,-1,1,1,-1,1,0,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,87.88216969,87.88216969,0,0,0,75.67768273,75.67768273,1.200936898,0,75.67768273,Race,1,1,SLIDE,02/02/2026,4
216,14,14,2,24,1,1,2,4,3,8,0,0,0,0.50,-0.5,1,0.5,-0.5,1,0,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,52.4495009,52.4495009,0,0,0,91.77978253,91.77978253,1.456462769,0,91.77978253,Race,1,1,SLIDE,02/02/2026,4
217,14,14,10,17,0,1,1,5,3,9,0,0,0,-0.25,0.25,1,-0.25,0.25,0,1,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,93.33113978,93.33113978,0,0,0,83.71796198,83.71796198,1.328528913,1.328528913,83.71796198,Race,1,1,SLIDE,02/02/2026,4
218,14,14,1,21,1,0,4,5,4,10,0,0,0,1.00,-1,1,1,-1,1,0,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,49.93480316,49.93480316,0,0,0,75.67768273,75.67768273,1.200936898,0,75.67768273,Race,1,1,SLIDE,02/02/2026,4
219,14,14,9,13,0,1,2,6,4,11,0,0,0,-0.50,0.5,1,-0.5,0.5,0,1,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,91.885738,91.885738,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Race,1,1,SLIDE,02/02/2026,4
220,14,14,8,14,1,1,4,6,5,12,0,0,0,1.00,-1,1,1,-1,1,0,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,35.72742915,35.72742915,0,0,0,70.36702621,70.36702621,1.116661546,0,70.36702621,Race,1,1,SLIDE,02/02/2026,4
221,14,14,12,15,1,1,3,7,5,13,0,0,0,0.75,-0.75,1,0.75,-0.75,1,0,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,63.41332435,63.41332435,0,0,0,53.27417227,53.27417227,0.845413296,0,53.27417227,Race,1,1,SLIDE,02/02/2026,4
222,14,14,7,19,0,0,3,8,5,14,0,0,0,-0.75,0.75,1,-0.75,0.75,0,1,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,86.08537337,86.08537337,0,0,0,73.01891678,73.01891678,1.158744669,1.158744669,73.01891678,Race,1,1,SLIDE,02/02/2026,4
223,14,14,2,14,1,1,3,8,6,15,0,0,0,0.75,-0.75,1,0.75,-0.75,1,0,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,35.72742915,35.72742915,0,0,0,91.77978253,91.77978253,1.456462769,0,91.77978253,Race,1,1,SLIDE,02/02/2026,4
224,14,14,9,20,0,0,4,9,6,16,0,0,0,-1.00,1,1,-1,1,0,1,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,100,100,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Race,1,1,SLIDE,02/02/2026,4
225,14,14,7,19,0,0,3,9,7,17,0,0,0,-0.75,0.75,1,-0.75,0.75,0,1,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,0,0,86.08537337,86.08537337,0,0,0,73.01891678,73.01891678,1.158744669,1.158744669,73.01891678,Race,1,1,SLIDE,02/02/2026,4
226,14,14,12,15,1,1,1,9,8,18,1,0,0,0.25,-0.25,1.5,0.375,-0.375,1,0,DISC,KNOCK_DOWN,RACE,Immunity,0,0,14-Immunity-14,1,0,63.41332435,95.11998652,0,0,0,53.27417227,53.27417227,0.845413296,0,79.9112584,Race,1,1,SLIDE,02/02/2026,4
227,15,15,8,23,0,0,3,0,0,1,0,0,0,-1.00,1,1,-1,1,0,1,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,58.67076248,58.67076248,0,0,0,70.36702621,70.36702621,1.116661546,1.116661546,70.36702621,Race,1,0,0,03/02/2026,4
228,15,15,12,13,0,0,2,0,1,2,0,0,0,-0.67,0.666666667,1,-0.666666667,0.666666667,0,1,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,91.885738,91.885738,0,0,0,53.27417227,53.27417227,0.845413296,0.845413296,53.27417227,Race,1,0,0,03/02/2026,4
229,15,15,1,21,0,0,1,0,2,3,0,0,0,-0.33,0.333333333,1,-0.333333333,0.333333333,0,1,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,49.93480316,49.93480316,0,0,0,75.67768273,75.67768273,1.200936898,1.200936898,75.67768273,Race,1,0,0,03/02/2026,4
230,15,15,9,20,0,0,2,0,3,4,0,0,0,-0.67,0.666666667,1,-0.666666667,0.666666667,0,1,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,100,100,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Race,1,0,0,03/02/2026,4
231,15,15,7,14,1,1,3,0,4,5,0,0,0,1.00,-1,1,1,-1,1,0,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,35.72742915,35.72742915,0,0,0,73.01891678,73.01891678,1.158744669,0,73.01891678,Race,1,0,0,03/02/2026,4
232,15,15,10,17,0,1,2,1,4,6,0,0,0,-0.67,0.666666667,1,-0.666666667,0.666666667,0,1,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,93.33113978,93.33113978,0,0,0,83.71796198,83.71796198,1.328528913,1.328528913,83.71796198,Race,1,0,0,03/02/2026,4
233,15,15,2,19,1,0,2,1,5,7,0,0,0,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,86.08537337,86.08537337,0,0,0,91.77978253,91.77978253,1.456462769,0,91.77978253,Race,1,0,0,03/02/2026,4
234,15,15,7,24,0,0,1,2,5,8,0,0,0,-0.33,0.333333333,1,-0.333333333,0.333333333,0,1,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,52.4495009,52.4495009,0,0,0,73.01891678,73.01891678,1.158744669,1.158744669,73.01891678,Race,1,0,0,03/02/2026,4
235,15,15,10,13,1,1,2,2,6,9,0,0,0,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,91.885738,91.885738,0,0,0,83.71796198,83.71796198,1.328528913,0,83.71796198,Race,1,0,0,03/02/2026,4
236,15,15,2,22,1,0,1,3,6,10,0,0,0,0.33,-0.333333333,1,0.333333333,-0.333333333,1,0,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,87.88216969,87.88216969,0,0,0,91.77978253,91.77978253,1.456462769,0,91.77978253,Race,1,0,0,03/02/2026,4
237,15,15,12,20,0,0,2,4,6,11,0,0,0,-0.67,0.666666667,1,-0.666666667,0.666666667,0,1,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,100,100,0,0,0,53.27417227,53.27417227,0.845413296,0.845413296,53.27417227,Race,1,0,0,03/02/2026,4
238,15,15,8,14,1,1,3,4,7,12,0,0,0,1.00,-1,1,1,-1,1,0,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,35.72742915,35.72742915,0,0,0,70.36702621,70.36702621,1.116661546,0,70.36702621,Race,1,0,0,03/02/2026,4
239,15,15,9,17,1,1,3,5,7,13,0,0,0,1.00,-1,1,1,-1,1,0,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,93.33113978,93.33113978,0,0,0,52.64946139,52.64946139,0.835499695,0,52.64946139,Race,1,0,0,03/02/2026,4
240,15,15,1,23,1,1,2,6,7,14,0,0,0,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,58.67076248,58.67076248,0,0,0,75.67768273,75.67768273,1.200936898,0,75.67768273,Race,1,0,0,03/02/2026,4
241,15,15,8,24,1,0,2,7,7,15,0,0,0,0.67,-0.666666667,1,0.666666667,-0.666666667,1,0,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,52.4495009,52.4495009,0,0,0,70.36702621,70.36702621,1.116661546,0,70.36702621,Race,1,0,0,03/02/2026,4
242,15,15,10,17,1,0,1,8,7,16,0,0,0,0.33,-0.333333333,1,0.333333333,-0.333333333,1,0,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,0,0,93.33113978,93.33113978,0,0,0,83.71796198,83.71796198,1.328528913,0,83.71796198,Race,1,0,0,03/02/2026,4
243,15,15,2,14,1,1,3,9,7,17,1,0,0,1.00,-1,1.5,1.5,-1.5,1,0,Sand_bags,LAND_IN,NONE,Immunity,0,0,15-Immunity-15,1,0,35.72742915,53.59114372,0,0,0,91.77978253,91.77978253,1.456462769,0,137.6696738,Race,1,0,0,03/02/2026,4
244,16,16,8,22,0,,2,0,0,1,0,0,0,-1.00,1,1,-1,1,0,1,NONE,NONE,NONE,Food,0,0,16-Food-16,0,0,87.88216969,87.88216969,0,0,0,70.36702621,70.36702621,1.116661546,1.116661546,70.36702621,Balance,0,0,0,04/02/2026,4
245,16,16,10,20,0,,2,0,1,2,0,0,0,-1.00,1,1,-1,1,0,1,NONE,NONE,NONE,Food,0,0,16-Food-16,0,0,100,100,0,0,0,83.71796198,83.71796198,1.328528913,1.328528913,83.71796198,Balance,0,0,0,04/02/2026,4
246,16,16,2,14,1,,2,0,2,3,0,0,0,1.00,-1,1,1,-1,1,0,NONE,NONE,NONE,Food,0,0,16-Food-16,0,0,35.72742915,35.72742915,0,0,0,91.77978253,91.77978253,1.456462769,0,91.77978253,Balance,0,0,0,04/02/2026,4
247,16,16,12,17,0,,2,1,2,4,0,0,0,-1.00,1,1,-1,1,0,1,NONE,NONE,NONE,Food,0,0,16-Food-16,0,0,93.33113978,93.33113978,0,0,0,53.27417227,53.27417227,0.845413296,0.845413296,53.27417227,Balance,0,0,0,04/02/2026,4
248,16,16,1,23,1,,2,1,3,5,0,0,0,1.00,-1,1,1,-1,1,0,NONE,NONE,NONE,Food,0,0,16-Food-16,0,0,58.67076248,58.67076248,0,0,0,75.67768273,75.67768273,1.200936898,0,75.67768273,Balance,0,0,0,04/02/2026,4
249,16,16,9,15,1,,2,2,3,6,0,0,0,1.00,-1,1,1,-1,1,0,NONE,NONE,NONE,Food,0,0,16-Food-16,0,0,63.41332435,63.41332435,0,0,0,52.64946139,52.64946139,0.835499695,0,52.64946139,Balance,0,0,0,04/02/2026,4
250,16,16,7,24,0,,1,3,3,7,0,0,0,-0.50,0.5,1,-0.5,0.5,0,1,NONE,NONE,NONE,Food,0,0,16-Food-16,0,0,52.4495009,52.4495009,0,0,0,73.01891678,73.01891678,1.158744669,1.158744669,73.01891678,Balance,0,0,0,04/02/2026,4
251,16,16,9,13,0,,2,3,4,8,0,0,0,-1.00,1,1,-1,1,0,1,NONE,NONE,NONE,Food,0,0,16-Food-16,0,0,91.885738,91.885738,0,0,0,52.64946139,52.64946139,0.835499695,0.835499695,52.64946139,Balance,0,0,0,04/02/2026,4
252,16,16,10,17,0,,2,3,5,9,0,0,0,-1.00,1,1,-1,1,0,1,NONE,NONE,NONE,Food,0,0,16-Food-16,0,0,93.33113978,93.33113978,0,0,0,83.71796198,83.71796198,1.328528913,1.328528913,83.71796198,Balance,0,0,0,04/02/2026,4
253,16,16,1,21,0,,2,3,6,10,1,0,0,-1.00,1,1.5,-1.5,1.5,0,1,NONE,NONE,NONE,Food,0,0,16-Food-16,0,1,49.93480316,74.90220474,0,0,0,75.67768273,75.67768273,1.200936898,1.801405347,113.5165241,Balance,0,0,0,04/02/2026,4
254,17,17,1,21,0,1,2,0,0,1,0,0,,-0.40,0.4,1,-0.4,0.4,0,1,HAMMER,BREAK,NONE,Immunity,0,0,17-Immunity-17,0,0,49.93480316,49.93480316,0,0,0,75.67768273,75.67768273,1.200936898,1.200936898,75.67768273,Race,1,0,0,08/02/2026,5
255,17,17,12,20,1,1,2,0,1,2,0,0,,0.40,-0.4,1,0.4,-0.4,1,0,HAMMER,BREAK,NONE,Immunity,0,0,17-Immunity-17,0,0,100,100,0,0,0,53.27417227,53.27417227,0.845413296,0,53.27417227,Race,1,0,0,08/02/2026,5
256,17,17,27,23,0,1,2,1,1,3,0,0,,-0.40,0.4,1,-0.4,0.4,0,1,HAMMER,BREAK,NONE,Immunity,0,0,17-Immunity-17,0,0,58.67076248,58.67076248,0,0,0,56.75361645,56.75361645,0.900628952,0.900628952,56.75361645,Race,1,0,0,08/02/2026,5
257,17,17,9,28,1,0,1,1,2,4,0,0,,0.20,-0.2,1,0.2,-0.2,1,0,HAMMER,BREAK,NONE,Immunity,0,0,17-Immunity-17,0,0,40.17703194,40.17703194,0,0,0,52.64946139,52.64946139,0.835499695,0,52.64946139,Race,1,0,0,08/02/2026,5
258,17,17,2,19,0,1,3,2,2,5,0,0,,-0.60,0.6,1,-0.6,0.6,0,1,HAMMER,BREAK,NONE,Immunity,0,0,17-Immunity-17,0,0,86.08537337,86.08537337,0,0,0,91.77978253,91.77978253,1.456462769,1.456462769,91.77978253,Race,1,0,0,08/02/2026,5
259,17,17,25,15,0,1,1,2,3,6,0,0,,-0.20,0.2,1,-0.2,0.2,0,1,HAMMER,BREAK,NONE,Immunity,0,0,17-Immunity-17,0,0,63.41332435,63.41332435,0,0,0,73.53020058,73.53020058,1.166858284,1.166858284,73.53020058,Race,1,0,0,08/02/2026,5
260,17,17,26,24,0,0,3,2,4,7,0,0,,-0.60,0.6,1,-0.6,0.6,0,1,HAMMER,BREAK,NONE,Immunity,0,0,17-Immunity-17,0,0,52.4495009,52.4495009,0,0,0,66.60840208,66.60840208,1.057015555,1.057015555,66.60840208,Race,1,0,0,08/02/2026,5
